1019, 804, 991, 538|0.04412667080760002, 0.11374706774950027, 0.5134650468826294|0.07275169342756271, 0.14720278978347778, 4.163247585296631
1019, 804, 991, 538|0.04401400312781334, 0.11215048283338547, 0.5115891098976135|-0.060881927609443665, 0.17024631798267365, 4.16919469833374
1016, 804, 987, 539|0.04499046504497528, 0.11011537909507751, 0.5114996433258057|-0.15307846665382385, 0.2496318221092224, 4.206167221069336
1016, 801, 987, 539|0.04343290999531746, 0.11113210022449493, 0.5114604830741882|-0.2580205500125885, 0.3865399658679962, 4.272830963134766
1016, 801, 987, 539|0.043133702129125595, 0.10846254229545593, 0.5108032822608948|-0.3643531799316406, 0.4389272928237915, 4.343152046203613
1016, 801, 987, 543|0.044617440551519394, 0.10870279371738434, 0.5113106369972229|-0.4111655056476593, 0.2827439308166504, 4.384485721588135
1016, 798, 988, 543|0.04099762812256813, 0.1083974689245224, 0.5116250514984131|-0.3029063940048218, 0.14124880731105804, 4.417108058929443
1016, 798, 988, 543|0.040809981524944305, 0.11079685389995575, 0.5125842690467834|-0.2645353674888611, 0.12899409234523773, 4.426236152648926
1016, 798, 988, 542|0.04176534339785576, 0.11169980466365814, 0.5142626166343689|-0.37961965799331665, 0.18526189029216766, 4.406357765197754
1014, 802, 988, 542|0.03995709493756294, 0.1122763454914093, 0.5159246325492859|-0.4904380738735199, 0.18367122113704681, 4.3738813400268555
1014, 802, 988, 542|0.03979838266968727, 0.11330137401819229, 0.5170551538467407|-0.4487836956977844, 0.0013308144407346845, 4.3515777587890625
1014, 802, 988, 542|0.0396558940410614, 0.11603029817342758, 0.5193324089050293|-0.24693550169467926, -0.17216052114963531, 4.320051670074463
1013, 802, 984, 546|0.03718706592917442, 0.11565646529197693, 0.5216367244720459|-0.03721915930509567, -0.2029409110546112, 4.296186447143555
1013, 805, 984, 546|0.03717212378978729, 0.11614223569631577, 0.5239962935447693|0.09841568022966385, -0.23027679324150085, 4.2750678062438965
1013, 805, 984, 546|0.037306059151887894, 0.11820785701274872, 0.5263985395431519|0.10063006728887558, -0.33023104071617126, 4.2425312995910645
1008, 805, 984, 545|0.0373593308031559, 0.11833572387695312, 0.5292043089866638|0.1087035983800888, -0.503753125667572, 4.187107086181641
1008, 808, 981, 545|0.030837349593639374, 0.12268004566431046, 0.5294466018676758|0.1400294303894043, -0.5693162679672241, 4.107516765594482
1008, 808, 981, 545|0.03019743226468563, 0.12314529716968536, 0.5318698883056641|0.19533589482307434, -0.5135500431060791, 3.9957940578460693
1008, 808, 981, 546|0.029572034254670143, 0.12449823319911957, 0.5340670943260193|0.3212556540966034, -0.3978804051876068, 3.8358614444732666
1006, 811, 978, 546|0.026574423536658287, 0.12409248948097229, 0.5365895628929138|0.4729119837284088, -0.3838230073451996, 3.6719696521759033
1006, 811, 978, 546|0.02847863920032978, 0.12512919306755066, 0.540584146976471|0.5473513007164001, -0.4773697257041931, 3.503769636154175
1006, 811, 978, 546|0.025600751861929893, 0.1255384087562561, 0.545547604560852|0.5283897519111633, -0.5477145910263062, 3.330817222595215
1003, 811, 974, 552|0.023820821195840836, 0.1258518248796463, 0.5491071939468384|0.504380464553833, -0.5546818971633911, 3.1511504650115967
1003, 811, 974, 552|0.025182945653796196, 0.12558528780937195, 0.5547287464141846|0.5882596969604492, -0.5242977738380432, 3.0002105236053467
1003, 811, 974, 552|0.02227758802473545, 0.12917158007621765, 0.5603902339935303|0.6305539011955261, -0.531792163848877, 2.857065200805664
1006, 811, 974, 550|0.02206203155219555, 0.1307731717824936, 0.5646576881408691|0.6726198196411133, -0.5271927118301392, 2.737593650817871
1006, 815, 975, 550|0.025616614148020744, 0.13947325944900513, 0.5694271922111511|0.5937703847885132, -0.44644632935523987, 2.641489267349243
1006, 815, 975, 550|0.025845110416412354, 0.13861331343650818, 0.5738764405250549|0.5192447304725647, -0.26435187458992004, 2.5827252864837646
1006, 815, 975, 549|0.02676696702837944, 0.13922204077243805, 0.5788392424583435|0.48935219645500183, -0.13355161249637604, 2.5141842365264893
1003, 814, 969, 549|0.028338976204395294, 0.13952705264091492, 0.5829898118972778|0.45636802911758423, -0.06658431142568588, 2.45068621635437
1003, 814, 969, 549|0.028812848031520844, 0.141034334897995, 0.5874077677726746|0.29064878821372986, 0.0709807425737381, 2.4430007934570312
1003, 814, 969, 549|0.02982621267437935, 0.1406959742307663, 0.5935015678405762|0.13058039546012878, 0.2204435020685196, 2.460463523864746
1002, 814, 969, 552|0.030253278091549873, 0.14100125432014465, 0.5977361798286438|0.14176398515701294, 0.19431209564208984, 2.4588446617126465
1002, 813, 969, 552|0.027599584311246872, 0.13726848363876343, 0.6012228727340698|0.1564825028181076, 0.04525036737322807, 2.452897310256958
1002, 813, 969, 552|0.03206320479512215, 0.1401151418685913, 0.6051129698753357|0.0492720752954483, -0.019187668338418007, 2.491703748703003
1001, 813, 969, 551|0.02793790027499199, 0.13727976381778717, 0.6089057922363281|-0.03160293772816658, 0.04569259285926819, 2.526210308074951
1001, 814, 970, 551|0.027963954955339432, 0.13875165581703186, 0.6117621660232544|-0.04017245024442673, 0.10216712206602097, 2.5333924293518066
1001, 814, 970, 551|0.03056608885526657, 0.14271295070648193, 0.6150335073471069|0.0941447839140892, 0.04729631915688515, 2.561558485031128
1001, 814, 970, 552|0.029482103884220123, 0.14581605792045593, 0.6199702024459839|0.20403003692626953, -0.062458522617816925, 2.5388987064361572
1003, 815, 967, 552|0.03181695565581322, 0.14607968926429749, 0.623180627822876|0.20804932713508606, -0.10625941306352615, 2.476294994354248
1003, 815, 967, 552|0.028430813923478127, 0.15193390846252441, 0.625566840171814|0.18755722045898438, 0.032113514840602875, 2.4265475273132324
1003, 815, 967, 552|0.019158437848091125, 0.14959464967250824, 0.627295732498169|0.2829010486602783, 0.3116151690483093, 2.3897619247436523
999, 815, 969, 553|0.02355649508535862, 0.14823023974895477, 0.6298518180847168|0.4303368330001831, 0.2995873689651489, 2.3431339263916016
999, 817, 969, 553|0.025007355958223343, 0.14997148513793945, 0.6292757391929626|0.5707533955574036, 0.06887605041265488, 2.2680277824401855
999, 817, 969, 553|0.021420041099190712, 0.14990976452827454, 0.6294827461242676|0.5892893671989441, -0.171652689576149, 2.1871213912963867
998, 817, 969, 554|0.02032473497092724, 0.15168994665145874, 0.6311482787132263|0.46603360772132874, -0.17303578555583954, 2.1526248455047607
998, 817, 966, 554|0.020748497918248177, 0.15087126195430756, 0.6330481171607971|0.38910970091819763, 0.03918559476733208, 2.1927413940429688
998, 817, 966, 554|0.02298433519899845, 0.1506379395723343, 0.6351951360702515|0.39107075333595276, 0.12873326241970062, 2.269064426422119
998, 817, 966, 557|0.02656477689743042, 0.15223592519760132, 0.6377541422843933|0.4273425042629242, -0.05999158322811127, 2.352289915084839
996, 818, 962, 557|0.025346433743834496, 0.15262208878993988, 0.6406068205833435|0.4244145154953003, -0.2925131618976593, 2.41058087348938
996, 818, 962, 557|0.03200709819793701, 0.15454921126365662, 0.643822968006134|0.35576143860816956, -0.31466832756996155, 2.4758517742156982
996, 818, 962, 557|0.030131813138723373, 0.15595261752605438, 0.6479806900024414|0.094889797270298, -0.16788433492183685, 2.5554146766662598
997, 818, 967, 560|0.028713688254356384, 0.14639437198638916, 0.6516656279563904|-0.14102979004383087, -0.010582034476101398, 2.651663064956665
997, 815, 967, 560|0.02901998721063137, 0.15081524848937988, 0.6553696990013123|-0.2513452172279358, 0.04775175452232361, 2.713911771774292
997, 815, 967, 560|0.025570711120963097, 0.15231108665466309, 0.6606406569480896|-0.15609164535999298, 0.14036336541175842, 2.711190938949585
992, 815, 967, 563|0.027236497029662132, 0.1554461121559143, 0.6645719408988953|-0.0061424109153449535, 0.17249691486358643, 2.6356704235076904
992, 816, 964, 563|0.028998419642448425, 0.15422354638576508, 0.6669515371322632|0.12844187021255493, 0.02770981751382351, 2.500011682510376
992, 816, 964, 563|0.029202530160546303, 0.15598157048225403, 0.6705140471458435|0.17690740525722504, -0.11874408274888992, 2.35587215423584
992, 816, 964, 561|0.025139527395367622, 0.15627792477607727, 0.6754969358444214|0.1677166074514389, -0.022244000807404518, 2.228616714477539
989, 818, 966, 561|0.017736690118908882, 0.15848106145858765, 0.679201066493988|0.07545792311429977, 0.22267067432403564, 2.1349642276763916
989, 818, 966, 561|0.025370005518198013, 0.15759208798408508, 0.6823785901069641|0.03128741681575775, 0.24655157327651978, 2.0677690505981445
989, 818, 966, 561|0.025363685563206673, 0.1576330065727234, 0.6875236630439758|0.09673217684030533, -0.0036775076296180487, 2.0377085208892822
984, 818, 967, 566|0.03266002982854843, 0.15527497231960297, 0.6916829943656921|0.3348675072193146, -0.2984773516654968, 2.0311691761016846
984, 817, 967, 566|0.026577407494187355, 0.15446123480796814, 0.6930202841758728|0.5369725823402405, -0.18714386224746704, 2.0013608932495117
984, 817, 967, 566|0.018483377993106842, 0.15567733347415924, 0.695637047290802|0.5104410648345947, 0.11935390532016754, 1.9490876197814941
980, 817, 967, 568|0.018986744806170464, 0.1596522331237793, 0.6984766721725464|0.2519102096557617, 0.23663005232810974, 1.8612483739852905
980, 812, 965, 568|0.021819859743118286, 0.15898334980010986, 0.7002720236778259|0.041870299726724625, 0.04551781713962555, 1.7676485776901245
980, 812, 965, 568|0.020903702825307846, 0.15846370160579681, 0.7027662396430969|0.0017198045970872045, -0.11124955117702484, 1.6488184928894043
980, 812, 965, 569|0.02246050350368023, 0.1553889364004135, 0.7062299251556396|0.10915135592222214, -0.09877825528383255, 1.5070176124572754
983, 812, 964, 569|0.021153634414076805, 0.1553409844636917, 0.7085310816764832|0.057240236550569534, 0.03791200742125511, 1.3599368333816528
983, 812, 964, 569|0.024329565465450287, 0.15975670516490936, 0.7111760973930359|-0.22647175192832947, -0.12350055575370789, 1.1981292963027954
983, 812, 964, 569|0.025614896789193153, 0.1553249955177307, 0.7140893936157227|-0.3395780026912689, -0.39076346158981323, 1.022377610206604
978, 812, 967, 570|0.025744106620550156, 0.15514090657234192, 0.7166611552238464|-0.24409179389476776, -0.4557395577430725, 0.9044079184532166
978, 809, 967, 570|0.02421358786523342, 0.1520923376083374, 0.7159726619720459|-0.12531591951847076, -0.3658556342124939, 0.7921779155731201
978, 809, 967, 570|0.02306213229894638, 0.15514999628067017, 0.7185176014900208|-0.2650751769542694, -0.3012460470199585, 0.6724682450294495
975, 809, 967, 577|0.021751511842012405, 0.15908469259738922, 0.7208412289619446|-0.5472865104675293, -0.11759171634912491, 0.5813659429550171
975, 809, 974, 577|0.018315568566322327, 0.16039253771305084, 0.7225123047828674|-0.66715008020401, 0.20045305788516998, 0.43596458435058594
975, 809, 974, 577|0.015630953013896942, 0.1582084447145462, 0.7248897552490234|-0.5441495180130005, 0.46787822246551514, 0.19786836206912994
975, 809, 974, 575|0.017421521246433258, 0.15963581204414368, 0.7272981405258179|-0.33313611149787903, 0.4068402945995331, -0.10422059148550034
973, 807, 971, 575|0.0217057466506958, 0.16121533513069153, 0.7297316789627075|-0.11648357659578323, 0.16202224791049957, -0.3979853689670563
973, 807, 971, 575|0.01871061883866787, 0.16518361866474152, 0.732107937335968|0.020776353776454926, -0.10019615292549133, -0.6774902939796448
973, 807, 971, 575|0.01735927164554596, 0.15939640998840332, 0.738407552242279|0.13595470786094666, -0.3030664920806885, -0.9737087488174438
969, 807, 966, 580|0.013820799067616463, 0.16006965935230255, 0.7424978613853455|0.43344593048095703, -0.5112754106521606, -1.2881089448928833
969, 810, 966, 580|0.013556106016039848, 0.1569707989692688, 0.7464680671691895|0.9077919721603394, -0.5420631766319275, -1.5172744989395142
969, 810, 966, 580|0.009979448281228542, 0.15481655299663544, 0.7502998113632202|1.1098170280456543, -0.4345448315143585, -1.5910098552703857
962, 810, 966, 586|0.005175404716283083, 0.1604136973619461, 0.7552163600921631|0.9162466526031494, -0.3300236761569977, -1.4921835660934448
962, 809, 967, 586|0.01714528538286686, 0.16228094696998596, 0.7599471807479858|0.6466377973556519, -0.39879387617111206, -1.27214515209198
962, 809, 967, 586|0.016377447172999382, 0.1627725064754486, 0.7649351358413696|0.48879721760749817, -0.4446781873703003, -0.9997645020484924
962, 809, 967, 586|0.014321671798825264, 0.1629730761051178, 0.7690311670303345|0.425625741481781, -0.4440584182739258, -0.6819812059402466
960, 813, 970, 586|0.015871649608016014, 0.16229383647441864, 0.7735459804534912|0.5050995349884033, -0.3233218491077423, -0.2822172939777374
960, 813, 970, 586|0.019656363874673843, 0.16244955360889435, 0.7790305614471436|0.5152649879455566, -0.22673779726028442, 0.14332465827465057
960, 813, 970, 586|0.024199722334742546, 0.16575473546981812, 0.7825121879577637|0.35147663950920105, -0.25515222549438477, 0.552693784236908
959, 813, 968, 586|0.018769429996609688, 0.16713210940361023, 0.7867613434791565|0.08059194684028625, -0.290394127368927, 0.9349057674407959
959, 812, 968, 586|0.022007882595062256, 0.16633395850658417, 0.790739893913269|-0.022224243730306625, -0.26814597845077515, 1.248180866241455
959, 812, 968, 586|0.0066781542263925076, 0.1673608124256134, 0.7947731614112854|0.0066925473511219025, -0.04200797528028488, 1.5338329076766968
952, 812, 968, 588|-0.001239580917172134, 0.1648852825164795, 0.7986569404602051|0.03747345507144928, 0.13736116886138916, 1.7940523624420166
952, 807, 978, 588|0.015092778019607067, 0.1666906476020813, 0.8022966980934143|-0.03491617366671562, 0.04795409366488457, 2.020059823989868
952, 807, 978, 588|0.0018866624450311065, 0.16502390801906586, 0.8058849573135376|-0.09207255393266678, 0.07063722610473633, 2.2118868827819824
952, 807, 978, 591|0.012946927919983864, 0.16864189505577087, 0.8089181780815125|-0.07471906393766403, 0.049517255276441574, 2.374938726425171
946, 805, 972, 591|0.019090335816144943, 0.16281744837760925, 0.8123016953468323|-0.020890895277261734, 0.02494674362242222, 2.526352882385254
946, 805, 972, 591|0.01975116692483425, 0.16907347738742828, 0.8149276375770569|-0.16500352323055267, -0.035516608506441116, 2.681759834289551
946, 805, 972, 591|0.018944133073091507, 0.170678973197937, 0.8184992074966431|-0.33953699469566345, -0.018971042707562447, 2.849170684814453
945, 805, 975, 599|-0.003216569544747472, 0.16809944808483124, 0.8216806650161743|-0.38270220160484314, 0.23817729949951172, 3.013972043991089
945, 801, 975, 599|0.014562726020812988, 0.16185970604419708, 0.8244378566741943|-0.2844570279121399, 0.3088044226169586, 3.154592514038086
945, 801, 975, 599|-0.0013848117087036371, 0.16607387363910675, 0.8272934556007385|-0.22806058824062347, 0.39202842116355896, 3.262495279312134
945, 801, 975, 601|0.010470234788954258, 0.16834314167499542, 0.8304690718650818|-0.2049042135477066, 0.22398564219474792, 3.3046834468841553
945, 797, 980, 601|0.019480405375361443, 0.16341833770275116, 0.8356014490127563|-0.1993379443883896, -0.009645236656069756, 3.3072330951690674
945, 797, 980, 601|0.015597042627632618, 0.1671808809041977, 0.8390427827835083|-0.23326100409030914, -0.03447756543755531, 3.2730185985565186
945, 797, 980, 604|0.017218640074133873, 0.16521517932415009, 0.8401237726211548|-0.21365313231945038, 0.1727411448955536, 3.2084996700286865
941, 797, 985, 604|0.020004676654934883, 0.1679752618074417, 0.8432003259658813|-0.2645837366580963, 0.42377981543540955, 3.1072211265563965
941, 797, 985, 604|0.009096140041947365, 0.168986514210701, 0.8455710411071777|-0.35987037420272827, 0.5494806170463562, 2.99941349029541
941, 797, 985, 604|0.01605791226029396, 0.15435773134231567, 0.8481063842773438|-0.3763526380062103, 0.4125887453556061, 2.8899455070495605
936, 797, 987, 613|-0.0002909742761403322, 0.16198202967643738, 0.8507216572761536|-0.42488327622413635, 0.41349300742149353, 2.7583882808685303
936, 791, 987, 613|0.010425475426018238, 0.17079906165599823, 0.8520940542221069|-0.4559178352355957, 0.2221604287624359, 2.6123745441436768
936, 791, 987, 613|0.010880821384489536, 0.15481381118297577, 0.8557626605033875|-0.5098612904548645, 0.11204375326633453, 2.4694149494171143
923, 791, 987, 612|0.008508291095495224, 0.15566883981227875, 0.8581936955451965|-0.6878004670143127, 0.14244112372398376, 2.3614587783813477
923, 788, 988, 612|0.008902613073587418, 0.15482540428638458, 0.8590148091316223|-0.6458711624145508, 0.11964254826307297, 2.259347438812256
923, 788, 988, 612|0.005170015152543783, 0.1533450335264206, 0.8614434599876404|-0.38910287618637085, -0.0005499378312379122, 2.1799685955047607
923, 788, 988, 623|0.006109013222157955, 0.15207968652248383, 0.8668493032455444|-0.2070114016532898, -0.1147068440914154, 2.105703115463257
917, 789, 986, 623|0.005350229796022177, 0.15095777809619904, 0.869874119758606|-0.1134238913655281, -0.2281549870967865, 2.008281707763672
917, 789, 986, 623|0.0040057627484202385, 0.15694281458854675, 0.8705256581306458|-0.06966604292392731, -0.33189716935157776, 1.916263461112976
917, 789, 986, 623|-0.004420067183673382, 0.16606540977954865, 0.8757753372192383|-0.014211814850568771, -0.3451499938964844, 1.8256797790527344
907, 789, 993, 635|-0.018091687932610512, 0.17103272676467896, 0.8787931203842163|0.08475372940301895, -0.1430564671754837, 1.7513339519500732
907, 785, 993, 635|-0.020457202568650246, 0.1665734201669693, 0.8828172087669373|0.20463968813419342, -0.07483772188425064, 1.6705272197723389
907, 785, 993, 635|-0.021166983991861343, 0.16950316727161407, 0.8880811333656311|0.27447476983070374, -0.15163959562778473, 1.5763884782791138
898, 785, 993, 638|-0.021271733567118645, 0.16927389800548553, 0.8917397856712341|0.3158273696899414, -0.30644941329956055, 1.4620026350021362
898, 788, 989, 638|-0.022900650277733803, 0.16435076296329498, 0.8935340046882629|0.265572726726532, -0.5425634384155273, 1.320142388343811
898, 788, 989, 638|-0.028247812762856483, 0.15643168985843658, 0.8970879316329956|0.11203964054584503, -0.7166216373443604, 1.1628749370574951
898, 788, 989, 652|-0.024563752114772797, 0.15680424869060516, 0.9001030325889587|0.1419209986925125, -0.6903855800628662, 1.0392639636993408
890, 788, 995, 652|-0.02762155421078205, 0.15485745668411255, 0.9035069346427917|0.30917707085609436, -0.6272009611129761, 0.853240430355072
890, 788, 995, 652|-0.028523145243525505, 0.1547423005104065, 0.904511034488678|0.29259777069091797, -0.7173144817352295, 0.6017677783966064
890, 788, 995, 652|-0.037454403936862946, 0.1540103256702423, 0.9081252217292786|-0.007266709115356207, -0.867654025554657, 0.3642909824848175
882, 788, 996, 654|-0.03775186464190483, 0.15616683661937714, 0.9111520051956177|-0.15255850553512573, -0.9782068133354187, 0.1886858493089676
882, 787, 996, 654|-0.04023461043834686, 0.15236075222492218, 0.9156411290168762|0.0391426719725132, -1.0639172792434692, 0.03510630503296852
882, 787, 996, 654|-0.0418933629989624, 0.15842299163341522, 0.9183971881866455|0.18532101809978485, -1.2165443897247314, -0.12520964443683624
871, 787, 996, 664|-0.04479839280247688, 0.15323671698570251, 0.9207627773284912|0.12408138811588287, -1.2999708652496338, -0.28363215923309326
871, 788, 1001, 664|-0.04406624659895897, 0.1557125598192215, 0.9200764298439026|-0.07711426168680191, -1.0769416093826294, -0.3798249661922455
871, 788, 1001, 664|-0.04455292597413063, 0.15434251725673676, 0.921856701374054|-0.1636582314968109, -0.7263047695159912, -0.41107597947120667
871, 788, 1001, 663|-0.04055015742778778, 0.15348771214485168, 0.9220167994499207|0.0023661255836486816, -0.6284735202789307, -0.45473843812942505
865, 786, 1003, 663|-0.04051237180829048, 0.15267153084278107, 0.9228057265281677|0.26090407371520996, -0.6361567974090576, -0.5103382468223572
865, 786, 1003, 663|-0.04134359583258629, 0.16008102893829346, 0.9244264960289001|0.31437888741493225, -0.5474581122398376, -0.5564908385276794
865, 786, 1003, 663|-0.03940210118889809, 0.15469925105571747, 0.9264817833900452|0.1764345020055771, -0.3184337615966797, -0.562387228012085
864, 786, 1005, 667|-0.03969325125217438, 0.15008258819580078, 0.9276756644248962|0.13264840841293335, -0.275658518075943, -0.5892735123634338
864, 785, 1005, 667|-0.04112621396780014, 0.1488485485315323, 0.927582859992981|0.2787725031375885, -0.46477609872817993, -0.6136740446090698
864, 785, 1005, 667|-0.03971649333834648, 0.15020053088665009, 0.9289791584014893|0.3298845589160919, -0.7193441987037659, -0.6233527660369873
860, 785, 1005, 670|-0.03914627805352211, 0.14977245032787323, 0.9299104809761047|0.23718735575675964, -0.6225447654724121, -0.5904256105422974
860, 783, 1010, 670|-0.04002900421619415, 0.14859621226787567, 0.9291510581970215|0.1406683772802353, -0.21707452833652496, -0.48401182889938354
860, 783, 1010, 670|-0.03937651216983795, 0.14860735833644867, 0.929890513420105|0.1081681028008461, 0.05185181647539139, -0.3148224651813507
860, 783, 1010, 668|-0.03578843176364899, 0.14493323862552643, 0.9297646880149841|0.13864760100841522, 0.02545301988720894, -0.11343184113502502
863, 778, 1019, 668|-0.03544577583670616, 0.1398266702890396, 0.9304765462875366|-0.03345157951116562, -0.004307248629629612, 0.12859708070755005
863, 778, 1019, 668|-0.04174923524260521, 0.13003364205360413, 0.9314208626747131|-0.32155516743659973, 0.2716955840587616, 0.40841808915138245
863, 778, 1019, 668|-0.04179389402270317, 0.12454502284526825, 0.9327645897865295|-0.5480799078941345, 0.6262522339820862, 0.7008892297744751
860, 778, 1019, 670|-0.04251927509903908, 0.12262949347496033, 0.9339262843132019|-0.7536165714263916, 0.7252613306045532, 1.043859839439392
860, 780, 1019, 670|-0.04002920538187027, 0.11836420744657516, 0.934241771697998|-1.0191713571548462, 0.49437883496284485, 1.4117217063903809
860, 780, 1019, 670|-0.04345770925283432, 0.10763575881719589, 0.9374814033508301|-1.244593858718872, 0.2778284549713135, 1.7918930053710938
857, 780, 1019, 670|-0.043421875685453415, 0.09663848578929901, 0.9389126896858215|-1.424353003501892, 0.28415781259536743, 2.1723954677581787
857, 782, 1026, 670|-0.04183248057961464, 0.09579458087682724, 0.9382889866828918|-1.5677024126052856, 0.31821614503860474, 2.5691070556640625
857, 782, 1026, 670|-0.03983641043305397, 0.09669574350118637, 0.939243495464325|-1.7214677333831787, -0.060756877064704895, 3.1413278579711914
857, 782, 1026, 674|-0.043197743594646454, 0.09968733042478561, 0.9401243925094604|-1.9137787818908691, -0.7728545665740967, 3.8070802688598633
857, 787, 1027, 674|-0.050719860941171646, 0.09808313101530075, 0.9408989548683167|-1.9662957191467285, -1.3113830089569092, 4.522922992706299
857, 787, 1027, 674|-0.05467402562499046, 0.10509554296731949, 0.9387282729148865|-1.6841293573379517, -1.4447191953659058, 5.291711807250977
857, 787, 1027, 674|-0.055442456156015396, 0.10123282670974731, 0.9391363859176636|-1.0984549522399902, -1.3952584266662598, 6.119341850280762
864, 787, 1027, 679|-0.05985533446073532, 0.11366335302591324, 0.9391937851905823|-0.6765139698982239, -1.4407389163970947, 6.989076137542725
864, 794, 1027, 679|-0.05928758159279823, 0.11675480753183365, 0.9388629198074341|-0.5586646795272827, -1.7252655029296875, 7.9309234619140625
864, 794, 1027, 679|-0.05923609435558319, 0.12309525907039642, 0.9378129839897156|-0.4633105397224426, -1.9221370220184326, 8.992691993713379
869, 794, 1027, 682|-0.061852969229221344, 0.1183379516005516, 0.9374457001686096|0.03930266574025154, -1.9017140865325928, 10.203373908996582
869, 794, 1036, 682|-0.06566933542490005, 0.12004773318767548, 0.9380638599395752|0.6571324467658997, -1.7664458751678467, 11.429929733276367
869, 794, 1036, 682|-0.06359260529279709, 0.13071219623088837, 0.937656044960022|0.8786678910255432, -1.6288200616836548, 12.682465553283691
869, 794, 1036, 688|-0.06044556200504303, 0.14090244472026825, 0.9371243715286255|0.7328600883483887, -1.5143002271652222, 13.959915161132812
881, 799, 1044, 688|-0.05886273458600044, 0.14278405904769897, 0.9365997910499573|0.6145290732383728, -1.3177204132080078, 15.28174877166748
881, 799, 1044, 688|-0.06481023877859116, 0.13643665611743927, 0.9362443685531616|0.6972653865814209, -1.0423150062561035, 16.648086547851562
881, 799, 1044, 688|-0.06823146343231201, 0.13728760182857513, 0.9362273216247559|0.8005723357200623, -0.8157877922058105, 18.05663299560547
899, 799, 1063, 698|-0.0663633868098259, 0.13136669993400574, 0.9360325336456299|0.8349818587303162, -0.7200121879577637, 19.495586395263672
899, 822, 1063, 698|-0.059002939611673355, 0.10640628635883331, 0.9366961121559143|0.7916589379310608, -0.6735531091690063, 20.961868286132812
899, 822, 1063, 698|-0.05953668802976608, 0.10053128004074097, 0.9383296966552734|0.5742461681365967, -0.5628301501274109, 22.451200485229492
928, 822, 1063, 711|-0.06342027336359024, 0.10441343486309052, 0.938636064529419|0.241115003824234, -0.38979190587997437, 24.0061092376709
928, 862, 1084, 711|-0.05642898380756378, 0.10672011971473694, 0.9385324716567993|-0.1788763552904129, -0.2729140818119049, 25.60611915588379
928, 862, 1084, 711|-0.054035115987062454, 0.10681451857089996, 0.9386810064315796|-0.5074936747550964, -0.21891340613365173, 27.214677810668945
928, 862, 1084, 732|-0.05706898123025894, 0.10817435383796692, 0.9383543729782104|-0.6399335265159607, -0.2942001521587372, 28.80155372619629
970, 949, 1123, 732|-0.05295136198401451, 0.11023835092782974, 0.938164234161377|-0.7823091149330139, -0.4234826862812042, 30.443262100219727
970, 949, 1123, 732|-0.07712160050868988, 0.13747720420360565, 0.936314046382904|-1.1195203065872192, -0.4135504961013794, 31.99457550048828
970, 949, 1123, 732|-0.01394790131598711, 0.052049387246370316, 0.9330731630325317|-0.8111720085144043, -0.5229594111442566, 33.573978424072266
1027, 949, 1183, 766|-0.009029854089021683, 0.05697884038090706, 0.9318016171455383|-0.8472325801849365, -0.4925520718097687, 34.61449432373047
1027, 1029, 1183, 766|-0.013469867408275604, 0.06068465858697891, 0.93038409948349|-1.2507469654083252, -0.2791455090045929, 36.168128967285156
1027, 1029, 1183, 766|-0.012543357908725739, 0.06255919486284256, 0.9284267425537109|-1.8509207963943481, -0.07229100167751312, 37.754825592041016
1096, 1029, 1183, 801|-0.01196991465985775, 0.06181713938713074, 0.9271826148033142|-2.1861047744750977, -0.025974620133638382, 39.382816314697266
1096, 1044, 1255, 801|-0.003942890092730522, 0.056995537132024765, 0.926708996295929|-2.0669920444488525, -0.246987447142601, 41.04302978515625
1096, 1044, 1255, 801|0.018713004887104034, 0.03739460930228233, 0.9259343147277832|-1.680299997329712, -0.5868431925773621, 42.720726013183594
1096, 1044, 1255, 854|0.010037388652563095, 0.04499444365501404, 0.9256955981254578|-1.5543653964996338, -0.5876963138580322, 44.35964584350586
1168, 978, 1249, 854|0.009244450367987156, 0.04842475801706314, 0.925270676612854|-1.6107159852981567, -0.3867538571357727, 45.9578971862793
1168, 978, 1249, 854|0.014732012525200844, 0.04643883928656578, 0.9252002835273743|-1.6882647275924683, -0.31217923760414124, 47.474151611328125
1168, 978, 1249, 854|0.005404144991189241, 0.041081685572862625, 0.9256870746612549|-1.6049822568893433, -0.3010222911834717, 48.925201416015625
1208, 978, 1197, 936|0.013315998017787933, 0.03914779797196388, 0.9258036017417908|-1.308339238166809, -0.32033321261405945, 50.295284271240234
1208, 893, 1197, 936|0.014096391387283802, 0.02854231372475624, 0.9277970790863037|-0.9884089231491089, -0.2698708474636078, 51.572872161865234
1208, 893, 1197, 936|0.021850764751434326, 0.02761959470808506, 0.9273198843002319|-1.0263758897781372, -0.27263960242271423, 52.78285598754883
1211, 893, 1197, 1056|0.027416633442044258, 0.0244410652667284, 0.9274592399597168|-1.370176911354065, -0.31171754002571106, 53.993019104003906
1211, 840, 1113, 1056|0.027997629716992378, 0.02020048163831234, 0.9262765645980835|-1.4711263179779053, -0.4277088940143585, 55.13334655761719
1211, 840, 1113, 1056|0.03901949152350426, 0.030554037541151047, 0.9261326193809509|-1.1447604894638062, -0.7560446858406067, 56.29375457763672
1211, 840, 1113, 1086|0.031400103121995926, 0.038149844855070114, 0.9271730780601501|-0.7354056239128113, -1.057082176208496, 57.480804443359375
1191, 806, 1052, 1086|0.041270241141319275, 0.032500382512807846, 0.9271553158760071|-0.5364696383476257, -1.1085975170135498, 58.715274810791016
